#YYYYMMDDHH,air2m,prate,soilw0-10cm,soilw10-200cm,FOGO
2000050512,300359,2.20017e-07,0.252725,0.270609,0
2000050518,292385,0.0,0.251506,0.270052,0
2000050600,290272,0.0,0.251393,0.269499,0
2000050606,293593,0.0,0.250839,0.269053,0
2000050612,302628,0.0,0.249065,0.26783,0
2000050618,292785,0.0,0.248067,0.267163,0
2000050700,290141,0.0,0.247622,0.266719,0
2000050706,294226,0.0,0.247177,0.266274,0
2000050712,303769,0.0,0.245625,0.26494,0
2000050718,294469,0.0,0.244627,0.264386,0
2000050800,292154,0.0,0.244074,0.263718,0
2000050806,294555,0.0,0.243517,0.263164,0
2000050812,302634,0.0,0.242184,0.261828,0
2000050818,294179,2.10506e-06,0.241296,0.26094,0
2000050900,292066,0.0,0.240964,0.260497,0
2000050906,294658,0.0,0.240519,0.260052,0
2000050912,304503,0.0,0.239409,0.25894,0
2000050918,294658,0.0,0.23863,0.258052,0
2000051000,292031,0.0,0.238409,0.257719,0
2000051006,295441,9.62153e-06,0.23863,0.257274,0
2000051012,302674,0.0,0.237405,0.256164,0
2000051018,294395,5.55739e-07,0.236851,0.255385,0
2000051100,291884,2.22254e-07,0.236295,0.254828,0
2000051106,293864,1.6525e-06,0.236294,0.254495,0
2000051112,299754,0.0,0.235073,0.253384,0
2000051118,292888,0.0,0.234296,0.252607,0
2000051200,289488,0.0,0.233739,0.25205,0
2000051206,290751,4.40059e-07,0.233628,0.251494,0
2000051212,298729,0.0,0.232518,0.250494,0
2000051218,290806,0.0,0.23174,0.249606,0
2000051300,287726,9.93534e-07,0.231514,0.249272,0
2000051306,290227,3.97874e-06,0.231513,0.248715,0
2000051312,298261,0.0,0.230626,0.247605,0
2000051318,290573,0.0,0.229736,0.246827,0
2000051400,288173,1.98692e-06,0.229846,0.246494,0
2000051406,291415,2.3314e-06,0.2294,0.246048,0
2000051412,299406,0.0,0.2284,0.244937,0
2000051418,291274,0.0,0.228068,0.244491,0
2000051500,289096,1.12136e-07,0.227512,0.243938,0
2000051506,291869,2.23263e-07,0.227401,0.243492,0
2000051512,300348,0.0,0.226289,0.242382,0
2000051518,289735,0.0,0.225846,0.242047,0
2000051600,286775,0.0,0.225622,0.241492,0
2000051606,291.68,0.0,0.225289,0.241048,0
2000051612,303622,0.0,0.224179,0.239936,0
2000051618,291023,0.0,0.223735,0.239494,0
2000051700,287804,0.0,0.223511,0.239158,0
2000051706,293913,0.0,0.223178,0.238603,0
2000051712,303673,0.0,0.222178,0.237715,0
2000051718,290943,0.0,0.221511,0.236825,0
2000051800,289403,0.0,0.221401,0.236492,0
2000051806,293.92,0.0,0.220954,0.236158,0
2000051812,303843,0.0,0.219844,0.234827,0
2000051818,293575,0.0,0.219401,0.23427,0
2000051900,291048,0.0,0.218955,0.233937,0
2000051906,294929,0.0,0.218622,0.23327,0
2000051912,302.67,0.0,0.217957,0.23227,0
2000051918,292.87,5.67578e-06,0.217733,0.231714,0
2000052000,290912,0.0,0.217179,0.231492,0
2000052006,294167,3.45174e-06,0.217178,0.230825,0
2000052012,301368,2.55649e-06,0.216512,0.230047,0
2000052018,293508,1.64029e-05,0.217072,0.229494,0
2000052100,292029,3.92345e-06,0.216851,0.229158,0
2000052106,293432,8.81517e-06,0.21718,0.228604,0
2000052112,299.01,1.87921e-06,0.216625,0.227937,0
2000052118,293184,6.39315e-06,0.216294,0.22727,0
2000052200,290517,1.3202e-06,0.216072,0.227047,0
2000052206,292128,2.44086e-06,0.215738,0.226492,0
2000052212,298597,0.0,0.215072,0.225714,0
2000052218,292154,3.19059e-06,0.214623,0.224825,0
2000052300,288551,9.90139e-07,0.2144,0.224825,0
2000052306,290082,2.20017e-07,0.214067,0.224047,0
2000052312,298463,0.0,0.213179,0.22338,0
2000052318,289585,0.0,0.212843,0.222714,0
2000052400,286006,0.0,0.212289,0.222378,0
2000052406,289203,0.0,0.212177,0.222047,0
2000052412,298353,0.0,0.211177,0.221269,0
2000052418,289939,0.0,0.210733,0.220491,0
2000052500,287237,5.5008e-07,0.210509,0.220378,0
2000052506,289957,3.19504e-06,0.210285,0.219714,0
2000052512,298749,0.0,0.209619,0.219045,0
2000052518,290531,6.53757e-06,0.209396,0.218602,0
2000052600,289004,5.18208e-06,0.209504,0.218268,0
2000052606,291781,"0,002441",0.209504,0.217935,0
2000052612,301126,3.36459e-07,0.208616,0.217157,0
2000052618,292424,1.02066e-05,0.208953,0.216489,0
2000052700,289893,3.02834e-06,0.208734,0.216378,0
2000052706,293926,1.12136e-07,0.208513,0.215935,0
2000052712,303299,0.0,0.207624,0.215047,0
2000052718,292693,0.0,0.207178,0.214935,0
2000052800,288563,0.0,0.206956,0.21449,0
2000052806,293918,0.0,0.206625,0.214268,0
2000052812,304406,0.0,0.205625,0.21327,0
2000052818,292526,0.0,0.205179,0.212714,0
2000052900,289633,0.0,0.205068,0.212494,0
2000052906,295114,2.2004e-06,0.204844,0.212158,0
2000052912,303961,4.40059e-07,0.204066,0.211158,0
2000052918,292946,0.0,0.203511,0.210826,0
2000053000,291791,1.11415e-05,0.204062,0.21038,0
2000053006,294212,1.55612e-06,0.20384,0.21027,0
2000053012,302077,0.0,0.20295,0.209382,0
2000053018,291714,0.0,0.202618,0.209047,0
2000053100,288.64,0.0,0.202283,0.208604,0
2000053106,293236,0.0,0.20195,0.208492,0
2000053112,305382,0.0,0.201173,0.207603,0
2000053118,294632,1.09995e-07,0.200618,0.207049,0
2000060100,291513,0.0,0.200284,0.206603,0
2000060106,295278,9.90164e-07,0.200284,0.206382,0
2000060112,306039,0.0,0.199284,0.205494,0
2000060118,295266,0.0,0.198951,0.20516,0
2000060200,293079,0.0,0.198506,0.204715,0
2000060206,295.1,1.0782e-05,0.198945,0.204605,0
2000060212,304043,0.0,0.198167,0.203715,0
2000060218,294807,1.65029e-06,0.197499,0.202937,0
2000060300,291437,0.0,0.197388,0.202825,0
2000060306,292614,7.70122e-07,0.197277,0.202383,0
2000060312,301474,0.0,0.196388,0.201605,0
2000060318,293451,7.26132e-06,0.196271,0.201158,0
2000060400,289972,9.90164e-07,0.19605,0.200937,0
2000060406,291052,3.97308e-06,0.19616,0.200716,0
2000060412,298451,0.0,0.195383,0.199938,0
2000060418,291329,0.0,0.194828,0.199382,0
2000060500,288149,2.20017e-07,0.194605,0.19916,0
2000060506,289781,1.87476e-06,0.194605,0.198937,0
2000060512,297572,0.0,0.193827,0.198272,0
2000060518,290429,0.0,0.193382,0.197716,0
2000060600,288104,1.88674e-06,0.193272,0.197494,0
2000060606,289935,5.76034e-06,0.193494,0.197272,0
2000060612,298373,0.0,0.192939,0.196605,0
2000060618,291362,1.32023e-06,0.192492,0.196384,0
2000060700,288738,8.29892e-06,0.192714,0.19616,0
2000060706,290993,4.10222e-06,0.193157,0.195938,0
2000060712,298506,6.65734e-07,0.192268,0.195383,0
2000060718,291598,3.30038e-07,0.192158,0.194938,0
2000060800,289382,2.89381e-06,0.192159,0.194717,0
2000060806,291736,5.79035e-06,0.19216,0.194384,0
2000060812,299736,5.5345e-07,0.191494,0.19405,0
2000060818,291751,3.47596e-06,0.191497,0.193607,0
2000060900,288965,6.7191e-07,0.191052,0.193384,0
2000060906,291071,3.57258e-06,0.191166,0.19305,0
2000060912,300415,0.0,0.19061,0.192384,0
2000060918,291373,0.0,0.190166,0.192162,0
2000061000,287966,6.7191e-07,0.189833,0.19194,0
2000061006,291478,1.23065e-06,0.189946,0.191607,0
2000061012,300726,0.0,0.189057,0.191053,0
2000061018,291504,0.0,0.188946,0.190495,0
2000061100,288617,0.0,0.188614,0.190385,0
2000061106,291272,1.33964e-06,0.188279,0.190054,0
2000061112,299939,7.56942e-06,0.188506,0.189608,0
2000061118,291564,6.34573e-06,0.188392,0.189387,0
2000061200,289587,5.03812e-06,0.188397,0.189164,0
2000061206,292.45,3.35158e-06,0.18851,0.18872,0
2000061212,300494,3.8074e-06,0.188178,0.188387,0
2000061218,293525,3.70129e-06,0.188182,0.187944,0
2000061300,290149,6.66892e-07,0.18796,0.187833,0
2000061306,292966,2.23263e-07,0.187625,0.1875,0
2000061312,302025,0.0,0.187072,0.186832,0
2000061318,293722,0.0,0.186513,0.1865,0
2000061400,290.49,2.20017e-07,0.186513,0.1865,0
2000061406,292.22,0.0,0.186182,0.185944,0
2000061412,301697,0.0,0.185403,0.185501,0
2000061418,293052,0.0,0.185072,0.184944,0
2000061500,288851,2.21123e-07,0.184626,0.184724,0
2000061506,290648,6.65734e-07,0.184515,0.184612,0
2000061512,300439,0.0,0.184183,0.183947,0
2000061518,292461,0.0,0.183514,0.183613,0
2000061600,289162,0.0,0.183183,0.18328,0
2000061606,290.96,0.0,0.183183,0.183057,0
2000061612,300539,0.0,0.182626,0.182614,0
2000061618,292097,0.0,0.182183,0.182392,0
2000061700,288075,0.0,0.18185,0.182059,0
2000061706,291012,0.0,0.18185,0.181947,0
2000061712,300517,0.0,0.181183,0.181282,0
2000061718,292052,9.90164e-07,0.18096,0.180947,0
2000061800,289163,0.0,0.180848,0.180727,0
2000061806,291.89,0.0,0.180628,0.180727,0
2000061812,301007,0.0,0.17996,0.179949,0
2000061818,292691,0.0,0.17985,0.179727,0
2000061900,289596,0.0,0.179628,0.179616,0
2000061906,292113,0.0,0.179406,0.179172,0
2000061912,302128,0.0,0.17885,0.17906,0
2000061918,292008,0.0,0.178518,0.178616,0
2000062000,289327,0.0,0.178294,0.178172,0
2000062006,292513,6.68709e-07,0.178183,0.178172,0
2000062012,302264,0.0,0.17763,0.177727,0
2000062018,292922,0.0,0.177294,0.177506,0
2000062100,291573,0.0,0.177073,0.177284,0
2000062106,294737,5.55739e-07,0.177073,0.17706,0
2000062112,304369,7.27029e-06,0.176957,0.176508,0
2000062118,294282,1.79496e-05,0.177733,0.176285,0
2000062200,291285,1.73264e-05,0.179937,0.175952,0
2000062206,293049,0.0,0.179937,0.175952,0
2000062212,301311,0.0,0.179048,0.175284,0
2000062218,293606,5.70605e-06,0.179052,0.175174,0
2000062300,289916,2.01251e-06,0.179054,0.175174,0
2000062306,290266,6.90351e-06,0.179166,0.174729,0
2000062312,298526,0.0,0.178833,0.174286,0
2000062318,290642,0.0,0.17828,0.174176,0
2000062400,286.2,0.0,0.178056,0.173952,0
2000062406,288226,4.47586e-07,0.177834,0.173731,0
2000062412,299395,0.0,0.177393,0.173287,0
2000062418,288437,0.0,0.176836,0.172952,0
2000062500,284616,4.48621e-07,0.176614,0.172621,0
2000062506,287841,2.45097e-06,0.176838,0.17262,0
2000062512,300803,0.0,0.176173,0.172286,0
2000062518,288089,0.0,0.175839,0.172066,0
2000062600,285034,2.23263e-07,0.175728,0.171954,0
2000062606,288895,5.56573e-07,0.175618,0.171842,0
2000062612,302144,0.0,0.175063,0.171177,0
2000062618,289794,0.0,0.174729,0.171066,0
2000062700,284788,0.0,0.174508,0.170844,0
2000062706,289493,2.24298e-07,0.174398,0.170732,0
2000062712,302728,0.0,0.173843,0.170289,0
2000062718,290752,0.0,0.173509,0.170067,0
2000062800,287697,0.0,0.173288,0.169956,0
2000062806,290407,1.11127e-07,0.173178,0.169622,0
2000062812,300394,0.0,0.172732,0.169289,0
2000062818,291921,0.0,0.17229,0.169179,0
2000062900,288863,1.12136e-07,0.172068,0.168624,0
2000062906,290.85,4.99668e-06,0.17229,0.168512,0
2000062912,300.58,0.0,0.171733,0.168512,0
2000062918,292296,0.0,0.171733,0.16818,0
2000063000,288482,3.31144e-07,0.171402,0.167846,0
2000063006,291327,1.00104e-06,0.171291,0.167733,0
2000063012,302116,0.0,0.170958,0.167402,0
2000063018,290395,0.0,0.170623,0.167069,0
2000070100,286.9,0.0,0.170403,0.167069,0
2000070106,291659,8.94216e-07,0.170292,0.166848,0
2000070112,301211,0.0,0.169961,0.166516,0
2000070118,293481,0.0,0.169513,0.165959,0
2000070200,289592,0.0,0.169182,0.165959,0
2000070206,290901,1.21242e-06,0.169292,0.16596,0
2000070212,300303,0.0,0.16885,0.165516,0
2000070218,291359,0.0,0.168513,0.165182,0
2000070300,287158,2.20017e-07,0.168293,0.165182,0
2000070306,291079,1.77458e-06,0.168294,0.164961,0
2000070312,300469,0.0,0.167961,0.164517,0
2000070318,291306,0.0,0.167739,0.164404,0
2000070400,288383,0.0,0.167516,0.164294,0
2000070406,290426,7.82002e-07,0.167516,0.164184,0
2000070412,299058,0.0,0.166962,0.16374,0
2000070418,291936,4.40059e-07,0.166739,0.163406,0
2000070500,288637,7.41922e-06,0.167071,0.163295,0
2000070506,290073,8.42749e-06,0.167514,0.163295,0
2000070512,297853,7.8485e-06,0.167624,0.162851,0
2000070518,291941,4.53746e-06,0.167845,0.162739,0
2000070600,289352,7.7493e-06,0.168178,0.162629,0
2000070606,290685,5.8488e-06,0.168286,0.162629,0
2000070612,298863,4.44411e-07,0.167841,0.162296,0
2000070618,292796,2.23263e-07,0.16773,0.162073,0
2000070700,289238,2.00358e-06,0.167731,0.161962,0
2000070706,290694,5.3001e-06,0.16795,0.161852,0
2000070712,299331,2.52229e-05,0.16916,0.161518,0
2000070718,292929,2.0536e-05,0.171363,0.161407,0
2000070800,289805,3.22892e-06,0.171694,0.161187,0
2000070806,291173,3.5436e-06,0.171583,0.161187,0
2000070812,299263,3.24e-05,0.173022,0.160851,0
2000070818,291599,1.03644e-05,0.17336,0.160739,0
2000070900,287766,0.0,0.17325,0.160629,0
2000070906,289584,1.54925e-06,0.173139,0.160519,0
2000070912,299651,3.30038e-07,0.172366,0.160296,0
2000070918,291095,0.0,0.171701,0.159962,0
2000071000,287274,0.0,0.171591,0.159962,0
2000071006,290082,2.44831e-06,0.17137,0.159852,0
2000071012,301.14,0.0,0.170819,0.159631,0
2000071018,293055,0.0,0.170375,0.159298,0
2000071100,289434,0.0,0.169819,0.159185,0
2000071106,291852,1.7744e-06,0.169819,0.159185,0
2000071112,301708,0.0,0.169378,0.159075,0
2000071118,293887,0.0,0.168934,0.158742,0
2000071200,289985,7.70122e-07,0.168823,0.158519,0
2000071206,292147,3.76271e-06,0.168711,0.158519,0
2000071212,302793,0.0,0.168159,0.158075,0
2000071218,294.34,0.0,0.167603,0.157965,0
2000071300,290593,3.36459e-07,0.167382,0.157854,0
2000071306,292525,1.11127e-07,0.167272,0.157631,0
2000071312,301.06,1.12159e-06,0.16683,0.157411,0
2000071318,294256,3.36459e-07,0.166609,0.157075,0
2000071400,290692,2.45742e-06,0.16661,0.157187,0
2000071406,292205,2.22458e-06,0.16639,0.157188,0
2000071412,299482,2.22131e-07,0.165945,0.156521,0
2000071418,293.74,2.75485e-06,0.165722,0.156411,0
2000071500,289452,1.15101e-05,0.166275,0.156299,0
2000071506,290816,2.7505e-06,0.166385,0.156299,0
2000071512,300718,0.0,0.165832,0.155965,0
2000071518,292684,0.0,0.165609,0.155855,0
2000071600,288.45,7.70122e-07,0.165499,0.155744,0
2000071606,291461,1.32682e-06,0.165275,0.155744,0
2000071612,302891,0.0,0.164832,0.155412,0
2000071618,293514,1.87033e-06,0.164501,0.155078,0
2000071700,290853,3.30038e-07,0.164501,0.155079,0
2000071706,291867,0.0,0.164391,0.155079,0
2000071712,299884,0.0,0.163723,0.154634,0
2000071718,288791,0.0,0.16328,0.154523,0
2000071800,284468,0.0,0.163169,0.154523,0
2000071806,287887,2.2228e-07,0.163059,0.154299,0
2000071812,301.6,0.0,0.162616,0.153858,0
2000071818,291216,0.0,0.162283,0.153745,0
2000071900,287783,1.10894e-06,0.162172,0.153634,0
2000071906,291599,2.44027e-06,0.162059,0.153635,0
2000071912,303329,0.0,0.161729,0.153191,0
2000071918,292997,0.0,0.161506,0.153079,0
2000072000,291033,0.0,0.161396,0.153079,0
2000072006,293504,0.0,0.161285,0.153079,0
2000072012,304857,0.0,0.160729,0.152636,0
2000072018,293655,0.0,0.160285,0.152413,0
2000072100,290885,0.0,0.160175,0.152191,0
2000072106,292794,0.0,0.160175,0.152191,0
2000072112,302565,0.0,0.159732,0.151969,0
2000072118,295104,0.0,0.15951,0.151748,0
2000072200,291292,0.0,0.159398,0.151636,0
2000072206,292412,7.73343e-07,0.159287,0.151525,0
2000072212,303862,0.0,0.158732,0.151191,0
2000072218,294318,0.0,0.1584,0.151081,0
2000072300,291.51,0.0,0.1584,0.150969,0
2000072306,293133,2.44214e-06,0.15851,0.150969,0
2000072312,305416,0.0,0.158289,0.150636,0
2000072318,294901,0.0,0.157625,0.150415,0
2000072400,291499,0.0,0.1574,0.150193,0
2000072406,294688,3.36459e-07,0.1574,0.150193,0
2000072412,304984,0.0,0.157179,0.149971,0
2000072418,296578,2.53046e-06,0.157067,0.149748,0
2000072500,293264,5.39096e-06,0.157286,0.149748,0
2000072506,293564,1.02352e-05,0.157725,0.149416,0
2000072512,300524,1.09995e-07,0.157725,0.149193,0
2000072518,294377,7.70137e-06,0.157607,0.149193,0
2000072600,291017,6.38663e-06,0.15816,0.149193,0
2000072606,291993,5.75064e-06,0.15827,0.149193,0
2000072612,300568,5.94106e-06,0.158267,0.148971,0
2000072618,293902,6.71118e-06,0.158596,0.148748,0
2000072700,290303,0.0,0.158596,0.148638,0
2000072706,291659,5.74198e-06,0.158816,0.148525,0
2000072712,300463,0.0,0.158484,0.148414,0
2000072718,294153,5.60783e-07,0.158041,0.148303,0
2000072800,289986,4.43428e-07,0.158041,0.148193,0
2000072806,290706,2.10587e-06,0.158041,0.148304,0
2000072812,299149,0.0,0.1576,0.147972,0
2000072818,291753,0.0,0.157487,0.14775,0
2000072900,286566,0.0,0.157377,0.147638,0
2000072906,288174,3.33258e-07,0.157377,0.147638,0
2000072912,299807,0.0,0.156823,0.147416,0
2000072918,291.48,0.0,0.156602,0.147304,0
2000073000,286565,0.0,0.15649,0.147304,0
2000073006,288749,1.11127e-07,0.15638,0.147306,0
2000073012,301248,0.0,0.156046,0.146972,0
2000073018,291452,0.0,0.155936,0.146752,0
2000073100,285815,0.0,0.155714,0.146527,0
2000073106,289849,1.09995e-07,0.155714,0.146527,0
2000073112,301863,0.0,0.155272,0.146416,0
2000073118,292595,0.0,0.154938,0.146194,0
2000080100,289172,2.2228e-07,0.154826,0.146196,0
2000080106,291.17,5.53739e-06,0.15505,0.146085,0
2000080112,299855,0.0,0.154826,0.145973,0
2000080118,294365,0.0,0.154606,0.145862,0
2000080200,290385,7.7236e-07,0.154606,0.145861,0
2000080206,291929,7.50244e-06,0.154935,0.145749,0
2000080212,300031,5.72105e-06,0.155044,0.145417,0
2000080218,293107,7.7014e-06,0.155262,0.145306,0
2000080300,289314,0.0,0.155262,0.145306,0
2000080306,291446,3.30038e-07,0.155262,0.145306,0
2000080312,301829,0.0,0.154818,0.145195,0
2000080318,293.05,0.0,0.154596,0.145085,0
2000080400,289066,0.0,0.154486,0.145085,0
2000080406,292177,2.2228e-07,0.154486,0.144973,0
2000080412,303855,0.0,0.154154,0.144641,0
2000080418,295168,4.18072e-06,0.15393,0.144417,0
2000080500,291133,4.07636e-06,0.15404,0.144529,0
2000080506,291.1,5.08385e-06,0.154372,0.144306,0
2000080512,298987,0.0,0.153929,0.144195,0
2000080518,292189,0.0,0.153816,0.144085,0
2000080600,287054,0.0,0.153706,0.144085,0
2000080606,288362,2.2309e-06,0.15382,0.144085,0
2000080612,300297,0.0,0.153486,0.143753,0
2000080618,292118,0.0,0.153266,0.143753,0
2000080700,286796,0.0,0.153154,0.143753,0
2000080706,289717,4.44411e-07,0.153154,0.143753,0
2000080712,303377,0.0,0.1526,0.143307,0
2000080718,293218,0.0,0.152268,0.143085,0
2000080800,288626,0.0,0.152268,0.143085,0
2000080806,291576,6.61207e-07,0.152268,0.143085,0
2000080812,303347,0.0,0.151935,0.142865,0
2000080818,294688,5.15939e-06,0.152162,0.142753,0
2000080900,290998,1.12136e-07,0.152162,0.142643,0
2000080906,293116,8.95076e-07,0.152052,0.142643,0
2000080912,304607,2.01889e-06,0.151943,0.142643,0
2000080918,294719,0.0,0.151833,0.142643,0
2000081000,291352,0.0,0.151499,0.142532,0
2000081006,294657,1.09995e-07,0.151499,0.14242,0
2000081012,307374,0.0,0.151055,0.142087,0
2000081018,297.92,0.0,0.150835,0.141755,0
2000081100,293666,0.0,0.150725,0.141867,0
2000081106,294544,1.12136e-07,0.150725,0.141867,0
2000081112,306661,0.0,0.150279,0.141643,0
2000081118,297168,0.0,0.150279,0.141533,0
2000081200,293782,5.61102e-06,0.150609,0.141533,0
2000081206,293437,1.95652e-05,0.151605,0.141643,0
2000081212,301129,4.22376e-06,0.151383,0.141312,0
2000081218,294603,4.90576e-06,0.151605,0.141091,0
2000081300,290224,2.23809e-06,0.151718,0.14109,0
2000081306,290287,1.41467e-05,0.152611,0.140978,0
2000081312,299371,0.0,0.152166,0.140867,0
2000081318,293394,0.0,0.151946,0.140867,0
2000081400,289064,1.09995e-07,0.151946,0.140867,0
2000081406,289961,9.90139e-07,0.151946,0.140867,0
2000081412,300341,0.0,0.151725,0.140645,0
2000081418,292396,0.0,0.151391,0.140533,0
2000081500,286593,0.0,0.151391,0.140422,0
2000081506,288666,8.95225e-07,0.151168,0.140424,0
2000081512,301191,0.0,0.150615,0.140202,0
2000081518,291536,0.0,0.150615,0.140091,0
2000081600,286243,0.0,0.150615,0.140202,0
2000081606,289923,1.43815e-06,0.150726,0.140202,0
2000081612,302432,0.0,0.150395,0.139757,0
2000081618,294575,0.0,0.150173,0.139757,0
2000081700,289607,0.0,0.150173,0.139757,0
2000081706,291621,3.36459e-07,0.149949,0.139757,0
2000081712,300.96,0.0,0.149618,0.139535,0
2000081718,294149,0.0,0.149397,0.139314,0
2000081800,289158,0.0,0.149397,0.139314,0
2000081806,291368,4.10173e-06,0.149618,0.139314,0
2000081812,302112,0.0,0.149285,0.139202,0
2000081818,293624,0.0,0.149063,0.138981,0
2000081900,289664,2.2228e-07,0.149063,0.139092,0
2000081906,291988,1.22147e-06,0.149063,0.139092,0
2000081912,302812,0.0,0.148953,0.138981,0
2000081918,294858,0.0,0.148731,0.138759,0
2000082000,289904,0.0,0.148509,0.138759,0
2000082006,291404,2.44423e-06,0.148509,0.138759,0
2000082012,301816,0.0,0.148398,0.138647,0
2000082018,294529,0.0,0.148065,0.138535,0
2000082100,289617,1.11127e-07,0.148065,0.138424,0
2000082106,292159,2.77468e-06,0.148177,0.138424,0
2000082112,302159,0.0,0.147955,0.138424,0
2000082118,294562,0.0,0.147955,0.138312,0
2000082200,289829,1.11127e-07,0.147955,0.138424,0
2000082206,292226,2.32803e-06,0.147955,0.138424,0
2000082212,302494,0.0,0.147733,0.138091,0
2000082218,294963,0.0,0.147621,0.138091,0
2000082300,289819,0.0,0.147397,0.138091,0
2000082306,292986,0.0,0.147286,0.138091,0
2000082312,303314,0.0,0.147176,0.137979,0
2000082318,295.81,0.0,0.146731,0.137979,0
2000082400,291198,0.0,0.146621,0.137979,0
2000082406,294347,0.0,0.146734,0.137979,0
2000082412,305172,0.0,0.146621,0.137424,0
2000082418,295907,0.0,0.1464,0.137201,0
2000082500,292.28,0.0,0.1464,0.137201,0
2000082506,294678,0.0,0.1464,0.137312,0
2000082512,306372,0.0,0.146067,0.137201,0
2000082518,297663,0.0,0.145956,0.137201,0
2000082600,293268,0.0,0.145956,0.137201,0
